﻿ProductID,Nazwa produktu,waga (g),ZAFIRO WHITE - polewa mleczna,ZAFIRO MILK - polewa mleczno kakaowa,ZAFIRO CACAO - polewa kakaowa,MILLANO CZEKOLADA BIAŁA 29%,MILLANO CZEKOLADA 45%,MILLANO CZEKOLADA MLECZNA 30%,KREM MILK WIEPOL,Marshmallows,Drażetki z mlecznej czekolady,Czarna porzeczka liofilizowana,Czerwona porzeczka liofilizowana,Malina liofilizowana,Żurawina liofilizowana,Jabłko liofilizowane bez skórki,MASTER MARTINI czekolada mleczna 32%,MASTER MARTINI czekolada ciemna,MASTER MARTINI czekolada biała,MILANO CZEKOLADA 33%,MILANO CZEKOLADA BIAŁA z E,MILANO CZEKOLADA z E 50%,MILANO POLEWA KAKAOWO MLECZNA,MILANO CZEKOLADA MLECZNA 30% z E,RENOMA CZEKOLADA BIAŁA 30% TŁUSZCZU,MIRAN ROŻEK WAFLOWY MINI CONES,WIEPOL KREM O SMAKU TRUSKAWKOWYM,SIPRAL BIAŁY KREM Z ORZECHÓW LASKOWYCH DO SMAROWANIA,SIPRAL KREM DO SMAROWANIA O SMAKU PISTACJOWYM,"barwnik:
E120","barwnik:
E160c","barwnik:
E100","barwnik:
spirulina","barwnik:
E141(i)",ekstraka z buraka,Energia [kJ/100g],Energia [kcal/100g],Tłuszcz [g],Kwasy tłuszczowe nasycone [g],Węglowodany [g],Cukry [g],Białko [g],Sól [g],Energia [kJ/100g].1,Energia [kcal/100g].1,Tłuszcz [g].1,Kwasy tłuszczowe nasycone [g].1,Węglowodany [g].1,Cukry [g].1,Białko [g].1,Sól [g].1,cukier,tłuszcz kakaowy,kakao w proszku o obniżonej zawartości tłuszczu,mleko w proszku odtłuszczone,mleko w proszku pełne,tłuszcz mleczny,miazga kakaowa,emulgator E322 (ze słonecznika),emulgator E492,emulgator E472c,ekstrakt z wanilii,frakcjonowany i całkowicie utwardzony tłuszcz roślinny (olej palmowy),aromat,serwatka w proszku (z mleka),"tłuszcze i oleje roślinne nieutwardzone (shea, rzepakowy)",laktoza (z mleka),emulgator E322 (z soi),emulgator E322 (z rzepaku),syrop glukozowo-fruktozowy,bezwodny tłuszcz mleczny,Emulgator E476,Skrobia ryżowa,owoce liofilizowane: czarna porzeczka,owoce liofilizowane: czerwona porzeczka,owoce liofilizowane: malina,owoce liofilizowane: żurawina,owoce liofilizowane: jabłko,barwniki: E120,barwniki: E160c,barwniki: E100,barwniki: spirulina,barwniki: E141(i),barwniki: ekstrakta z buraka,Skrobia kukurydziana,oleje roślinne (słonecznikowy i palmowy),orzech laskowy,pistacja,mąka pszenna,tłuszcz kokosowy,Skład,Skład z pogrubieniem,Cukier,Tłuszcz kakaowy,Kakao w proszku o obniżonej zawartości tłuszczu,Mleko w proszku odtłuszczone,Mleko w proszku pełne,Tłuszcz mlekowy,Miazga kakaowa,Emulgator E322 (ze słonecznika),Emulgator E322 (z soi),Emulgator E322 (z rzepaku),Emulgator E492,Emulgator E472c,Ekstrakt z wanilii,Frakcjonowany i całkowicie utwardzony tłuszcz roślinny (olej palmowy),Aromat,Serwatka w proszku (z mleka),Emulgator E476.1,Owoc,Skrobia kukurydziana.1,Oleje roślinne (słonecznikowy i palmowy),Orzech laskowy,Pistacja,Gluten,Skorupiaki,Jaja,Ryby,Orzeszki ziemne,Soja,Mleko,Orzechy,Seler,Gorczyca,Sezam,Dwutlenek siarki i siarczyny,Łubin,Mięczaki
103670,FigluBubu - Figurka z czekolady mlecznej z nadzieniem o smaku pistacjowym,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,2387.5,562,35.55,15.55,55.9,50,4.4,0.2925,835.625,196.7,12.4425,5.4425,19.565,17.5,1.54,0.102375,44,12.5,0,1,10.25,0,3.5,0.3,0,0,0,0,0.13,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,19,0,1,0,0,"SIPRAL KREM DO SMAROWANIA O SMAKU PISTACJOWYM, MASTER MARTINI czekolada mleczna 32%","SIPRAL KREM DO SMAROWANIA O SMAKU PISTACJOWYM, MASTER MARTINI czekolada mleczna 32%","Mauritius, Włochy, Serbia, Niemcy, Chorwacja, Austria, Kolumbia, Kambodża, Suazi, Brazylia, Zambia, Francja, Belgia, Belize, Kuba, Fidżi, Gwadelupa, Jamajka, Laos, Reunion, Kenia, Malawi, Mozambik, Dominikana, Suazi (Eswatini), Tanzania, Uganda, Zimbabwe / UE","Afryka Zachodnia, Indonezja",,"Austria, Węgry, Niemcy, Francja, Włochy","Niemcy, Polska, Belgia, Francja, Wielka Brytania, Irlandia, Holandia",,"Afryka Zachodnia, Indonezja, Malezja, Ameryka Południowa","Ukraina, Włochy, Niemcy, Wielka Brytania, Holandia, Hiszpania",,,,,,,"Szwajcaria, Włochy","Austria, Węgry, Niemcy, Francja, Włochy",,,,,"Malezja, Papua-Nowa Gwinea, Indonezja, Tajlandia, Kolumbia, Kostaryka, Gwatemala, Ekwador, Panama, Peru, Honduras, Gabon, Wybrzeże Kości Słoniowej","Iran, Turcja, USA",Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera
103694,FigluBubu - Figurka z czekolady mlecznej z nadzieniem o smaku orzechów laskowych,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2357,562,35.35,15.7,54.05,53.9,6.35,0.3215,824.95,196.7,12.3725,5.495,18.9175,18.865,2.2225,0.112525,43,12.5,0,5,10.25,0,3.5,0.3,0,0,0,0,0.45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,"SIPRAL BIAŁY KREM Z ORZECHÓW LASKOWYCH DO SMAROWANIA, MASTER MARTINI czekolada mleczna 32%","SIPRAL BIAŁY KREM Z ORZECHÓW LASKOWYCH DO SMAROWANIA, MASTER MARTINI czekolada mleczna 32%","Mauritius, Włochy, Serbia, Niemcy, Chorwacja, Austria, Kolumbia, Kambodża, Suazi, Brazylia, Zambia, Francja, Belgia, Belize, Kuba, Fidżi, Gwadelupa, Jamajka, Laos, Reunion, Kenia, Malawi, Mozambik, Dominikana, Suazi (Eswatini), Tanzania, Uganda, Zimbabwe / UE","Afryka Zachodnia, Indonezja",,"Austria, Węgry, Niemcy, Francja, Włochy","Niemcy, Polska, Belgia, Francja, Wielka Brytania, Irlandia, Holandia",,"Afryka Zachodnia, Indonezja, Malezja, Ameryka Południowa","Ukraina, Włochy, Niemcy, Wielka Brytania, Holandia, Hiszpania",,,,,,,"Szwajcaria, Włochy","Austria, Węgry, Niemcy, Francja, Włochy",,,"Bułgaria, Węgry","Malezja, Papua-Nowa Gwinea, Indonezja, Tajlandia, Kolumbia, Kostaryka, Gwatemala, Ekwador, Panama, Peru, Honduras, Gabon, Wybrzeże Kości Słoniowej, Włochy, Francja, Węgry, Bułgaria, Rumunia, Słowenia, Ukraina, Chorwacja, Serbia, Mołdawia, Słowacja, Hiszpania, Czechy, Austria, Grecja, Polska, Federacja Rosyjska","Malezja, Papua-Nowa Gwinea, Indonezja, Tajlandia, Kolumbia, Kostaryka, Gwatemala, Ekwador, Panama, Peru, Honduras, Gabon, Wybrzeże Kości Słoniowej",,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera
103717,FigluBubu - Figurka z czekolady mlecznej z nadzieniem o smaku truskawkowym,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,1,0,0,0,0.04,0,2382,570,36.5,21,56,55.5,4,0.24,833.7,199.5,12.775,7.35,19.6,19.425,1.4,0.084,45.5,12.5,0,0.5,10.25,0,3.5,0.2,0,0,0,0,0.55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,19.5,0,0,0,0,"WIEPOL KREM O SMAKU TRUSKAWKOWYM, MASTER MARTINI czekolada mleczna 32%","WIEPOL KREM O SMAKU TRUSKAWKOWYM, MASTER MARTINI czekolada mleczna 32%","Mauritius, Włochy, Serbia, Niemcy, Chorwacja, Austria, Kolumbia, Kambodża, Suazi, Brazylia, Zambia, Francja, Belgia, Polska","Afryka Zachodnia, Indonezja",,Polska,"Niemcy, Polska, Belgia, Francja, Wielka Brytania, Irlandia, Holandia",,"Afryka Zachodnia, Indonezja, Malezja, Ameryka Południowa","Ukraina, Włochy, Niemcy, Wielka Brytania, Holandia, Hiszpania",,UE,,,,"UE, Malezja","Szwajcaria, UE",Polska,,,,,,,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera
0,Tabliczka mlecznej czekolady 50 g,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,553,34,22,55,55,6.2,0.33,0,0,0,0,0,0,0,0,47,25,0,0,20.5,0,7,0.4,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MASTER MARTINI czekolada mleczna 32%,MASTER MARTINI czekolada mleczna 32%,"Mauritius, Włochy, Serbia, Niemcy, Chorwacja, Austria, Kolumbia, Kambodża, Suazi, Brazylia, Zambia, Francja, Belgia","Afryka Zachodnia, Indonezja",,,"Niemcy, Polska, Belgia, Francja, Wielka Brytania, Irlandia, Holandia",,"Afryka Zachodnia, Indonezja, Malezja, Ameryka Południowa","Ukraina, Włochy, Niemcy, Wielka Brytania, Holandia, Hiszpania",,,,,,,Szwajcaria,,,,,,,,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera
134107,Brązowa pisanka 25 g,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312.464,554.104,34.144,22.096,55,55,6.176,0.32568,578.116,138.526,8.536,5.524,13.75,13.75,1.544,0.08142,46.976000000000006,25.288,0,0,20.572000000000003,0,6.664,0.4000000000000001,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MASTER MARTINI czekolada mleczna 32%, MASTER MARTINI czekolada biała","MASTER MARTINI czekolada mleczna 32%, MASTER MARTINI czekolada biała","Mauritius, Włochy, Serbia, Niemcy, Chorwacja, Austria, Kolumbia, Kambodża, Suazi, Brazylia, Zambia, Francja, Belgia, UE (Niemcy, Francja)","Afryka Zachodnia, Indonezja, Afryka Zachodnia (Wybrzeże Kości Słoniowej, Nigeria, Kamerun, Ghana), Tanzania, Togo, Sierra Leone, Gwinea, Liberia, Wyspy Świętego Tomasza, Kongo, Uganda, Ekwador, Peru, Kolumbia, Malezja, Ameryka Południowa, Ameryka, Azja, Region Oceanii",,,"Niemcy, Polska, Belgia, Francja, Wielka Brytania, Irlandia, Holandia, Austria, Litwa, Czechy, Portugalia, Hiszpania, Włochy",,"Afryka Zachodnia, Indonezja, Malezja, Ameryka Południowa","Ukraina, Włochy, Niemcy, Wielka Brytania, Holandia, Hiszpania, Argentyna, Austria, Bułgaria, Węgry, Turcja, Francja, Romania, Chorwacja, Mołdawia, Słowacja, Europa, Ameryka Południowa",,,,,,,"Szwajcaria, Madagaskar",,,,,,,,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera
138822,Biała pisanka 25 g,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,95.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396.536,574.8960000000001,36.856,23.904,55,55,5.724,0.24431999999999998,599.134,143.72400000000002,9.214,5.976,13.75,13.75,1.431,0.061079999999999995,46.52400000000001,30.712000000000003,0,0,21.928,0,0.336,0.4000000000000001,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MASTER MARTINI czekolada biała, MASTER MARTINI czekolada mleczna 32%","MASTER MARTINI czekolada biała, MASTER MARTINI czekolada mleczna 32%","Mauritius, Włochy, Serbia, Niemcy, Chorwacja, Austria, Kolumbia, Kambodża, Suazi, Brazylia, Zambia, Francja, Belgia, UE (Niemcy, Francja)","Afryka Zachodnia, Indonezja, Afryka Zachodnia (Wybrzeże Kości Słoniowej, Nigeria, Kamerun, Ghana), Tanzania, Togo, Sierra Leone, Gwinea, Liberia, Wyspy Świętego Tomasza, Kongo, Uganda, Ekwador, Peru, Kolumbia, Malezja, Ameryka Południowa, Ameryka, Azja, Region Oceanii",,,"Niemcy, Polska, Belgia, Francja, Wielka Brytania, Irlandia, Holandia, Austria, Litwa, Czechy, Portugalia, Hiszpania, Włochy",,"Afryka Zachodnia, Indonezja, Malezja, Ameryka Południowa","Ukraina, Włochy, Niemcy, Wielka Brytania, Holandia, Hiszpania, Argentyna, Austria, Bułgaria, Węgry, Turcja, Francja, Romania, Chorwacja, Mołdawia, Słowacja, Europa, Ameryka Południowa",,,,,,,"Szwajcaria, Madagaskar",,,,,,,,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera
138808,Żółta pisanka 25 g,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,2401,576,37,24,55,55,5.7,0.24,600.25,144,9.25,6,13.75,13.75,1.425,0.06,46.5,31,0,0,22,0,0,0.4,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,MASTER MARTINI czekolada biała,MASTER MARTINI czekolada biała,"UE (Niemcy, Francja)","Afryka Zachodnia (Wybrzeże Kości Słoniowej, Nigeria, Kamerun, Ghana), Tanzania, Togo, Sierra Leone, Gwinea, Liberia, Wyspy Świętego Tomasza, Kongo, Uganda, Ekwador, Peru, Kolumbia, Indonezja, Malezja, Ameryka Południowa, Ameryka, Azja, Region Oceanii",,,"Irlandia, Niemcy, Francja, Holandia, Belgia, Austria, Litwa, Czechy, Polska, Portugalia, Hiszpania, Włochy",,,"Ukraina, Argentyna, Austria, Bułgaria, Węgry, Turcja, Francja, Włochy, Romania, Chorwacja, Mołdawia, Słowacja, Europa, Ameryka Południowa",,,,,,,Madagaskar,,,,,,,,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera
0,LIZAK Z MLECZNEJ CZEKOLADY SERCE CZERWONE DEKOROWANE 20G ADIKAM,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera
0,LIZAK Z MLECZNEJ CZEKOLADY SERCE I LOVE YOU DEKOROWANE 20G ADIKAM,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera,Nie zawiera
0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,serce,20,0,0,0,5,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2252.15,539.5,31.63,19.595,55.76,55.285,6.68,0.198,450.43,107.9,6.3260000000000005,3.9189999999999996,11.152000000000001,11.056999999999999,1.3359999999999999,0.039599999999999996,47.3,20,0,0.65,19.95,0.2,11.4,0.0225,0,0,0.021500000000000005,0,0,0,0,0,0.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MILLANO CZEKOLADA MLECZNA 30%, MILLANO CZEKOLADA BIAŁA 29%","MILLANO CZEKOLADA MLECZNA 30%, MILLANO CZEKOLADA BIAŁA 29%",UE,"Wybrzeże Kości Słoniowej, Brazylia, Kamerun, Kostaryka, Dominikana, Ekwador, Ghana, Grenada, Gwinea, Haiti, Honduras, Indie, Indonezja, Liberia, Madagaskar, Malezja, Meksyk, Nikaragua, Nigeria, Panama, Papua Nowa Gwinea, Peru, Sierra Leone, Wyspy Salomona, Tanzania, Togo, Trinidad, Uganda, Vanuatu, Wenezuela, Wietnam","Wybrzeże Kości Słoniowej, Brazylia, Kamerun, Kostaryka, Dominikana, Ekwador, Ghana, Grenada, Gwinea, Haiti, Honduras, Indie, Indonezja, Liberia, Madagaskar, Malezja, Meksyk, Nikaragua, Nigeria, Panama, Papua Nowa Gwinea, Peru, Sierra Leone, Wyspy Salomona, Tanzania, Togo, Trinidad, Uganda, Vanuatu, Wenezuela, Wietnam","Polska, UE",,UE,"Wybrzeże Kości Słoniowej, Ghana, Ekwador, Nigeria, Kamerun, Brazylia, Kostaryka, Dominikana, Grenada, Gwinea, Haiti, Honduras, Indie, Indonezja, Liberia, Madagaskar, Malezja, Meksyk, Nikaragua, Panama, Papua Nowa Gwinea, Peru, Sierra Leone, Wyspy Salomona, Tanzania, Togo, Trinidad, Uganda, Vanuatu, Wenezuela, Wietnam","Ukraina, Argentyna, Bułgaria, Węgry, Turcja, Rosja, Hiszpania","Grecja, Indie, Ukraina",,,,Francja,,,"Polska, UE",,,,,,,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera
0,Zając Postać  - Lizak z czekolady mlecznej 20 g,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,553,34,22,55,55,6.2,0.33,461.6,110.6,6.8,4.4,11,11,1.24,0.066,47,25,0,0,20.5,0,7,0.4,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MASTER MARTINI czekolada mleczna 32%,MASTER MARTINI czekolada mleczna 32%,"Mauritius, Włochy, Serbia, Niemcy, Chorwacja, Austria, Kolumbia, Kambodża, Suazi, Brazylia, Zambia, Francja, Belgia","Afryka Zachodnia, Indonezja",,,"Niemcy, Polska, Belgia, Francja, Wielka Brytania, Irlandia, Holandia",,"Afryka Zachodnia, Indonezja, Malezja, Ameryka Południowa","Ukraina, Włochy, Niemcy, Wielka Brytania, Holandia, Hiszpania",,,,,,,Szwajcaria,,,,,,,,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera
0,"Brązowy Zając - Figurka z masy o smaku czekolady mlecznej, ręcznie pakowana (złota podstawka)",80,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397,594,39.8,37.3,53.6,52.7,3.5,0.53,1917.6,475.2,31.84,29.84,42.88,42.16,2.8,0.42400000000000004,42,0,5,0,4,0,0,0.5,0.5,0,0,37,0.25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAFIRO MILK - polewa mleczno kakaowa,ZAFIRO MILK - polewa mleczno kakaowa,"Francja, Dominikana, Holandia, Belgia, Niemcy, Włochy",,"Brazylia, Kamerun, Kostaryka, Dominikana, Ekwador, Ghana, Grenada, Gwinea, Haiti, Honduras, Indie, Indonezja, Wybrzeże Kości Słoniowej, Liberia, Madagaskar, Malezja, Meksyk, Nikaragua, Nigeria, Panama, Papua-Nowa Gwinea, Peru, Sierra Leone, Wyspy Salomona, Tanzania, Togo, Trynidad, Uganda, Vanuatu, Wenezuela, Wietnam",,"Unia Europejska (Niemcy, Austria, Belgia, Dania, Hiszpania, Estonia, Finlandia, Francja, Węgry, Irlandia, Włochy, Łotwa, Litwa, Luksemburg, Holandia, Polska, Portugalia, Czechy, Szwecja)",,,"Ukraina, Argentyna, Bułgaria, Węgry, Turcja",,,Indonezja,,,"Indonezja, Malezja","Hiszpania, Francja","Włochy, Hiszpania, Francja, Belgia, Portugalia",,,,,,,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera
0,"Biały Zając - Figurka z masy o smaku białej czekolady, ręcznie pakowana (złota podstawka)",80,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2348,585,37,34.7,59.1,59.1,2.6,0.6,1878.4,468,29.6,27.76,47.28,47.28,2.08,0.48,47.5,0,0,0,5,0,0,0.5,0.5,0.5,0,34,0.25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAFIRO WHITE - polewa mleczna,ZAFIRO WHITE - polewa mleczna,"Francja, Dominikana, Holandia, Belgia, Niemcy, Włochy",,,,"Unia Europejska (Niemcy, Austria, Belgia, Dania, Hiszpania, Estonia, Finlandia, Francja, Węgry, Irlandia, Włochy, Łotwa, Litwa, Luksemburg, Holandia, Polska, Portugalia, Czechy, Szwecja)",,,"Rosja, Argentyna, Hiszpania",,,Indonezja,"Europa, Rosja",,"Indonezja, Malezja",Hiszpania,"Portugalia, Francja, Unia Europejska",,,,,,,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera
,test,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2348,585,37,34.7,59.1,59.1,2.6,0.6,2348,585,37,34.7,59.1,59.1,2.6,0.6,47.5,0,0,0,5,0,0,0.5,0.5,0.5,0,34,0.25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZAFIRO WHITE - polewa mleczna,ZAFIRO WHITE - polewa mleczna,"Francja, Dominikana, Holandia, Belgia, Niemcy, Włochy",,,,"Unia Europejska (Niemcy, Austria, Belgia, Dania, Hiszpania, Estonia, Finlandia, Francja, Węgry, Irlandia, Włochy, Łotwa, Litwa, Luksemburg, Holandia, Polska, Portugalia, Czechy, Szwecja)",,,"Rosja, Argentyna, Hiszpania",,,Indonezja,"Europa, Rosja",,"Indonezja, Malezja",Hiszpania,"Portugalia, Francja, Unia Europejska",,,,,,,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera,Zawiera
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
